Name,Price,LeaseType,PropertyType,Size,Furnished,Bedrooms,Bathrooms,Medianpsf,Views,Latitude,Longitude,Address
"Sri Kinabalu, Wangsa Maju",550000.0,1,2,1948.0,Semi Furnished,4,2,282.34,605,3.187405,101.737432,"Jalan 4/27e, Seksyen 10 Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Lexa Residence @ The Quartz, Wangsa Maju",510000.0,1,1,662.0,Semi Furnished,2,2,770.39,349,3.1915288394,101.7365098,"Jalan 34/26, Seksyen 10 Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Idamansara, Damansara Heights",4500000.0,1,7,4500.0,Semi Furnished,6,6,1000.0,423,3.148551,101.668103,"Jalan Changkat Semantan, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Idamansara, Damansara Heights",4280000.0,1,7,4500.0,Semi Furnished,6,6,951.11,465,3.148551,101.668103,"Jalan Changkat Semantan, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Semantan Villas, Damansara Heights",4200000.0,1,7,4000.0,Unfurnished,5,4,1050.0,355,3.1493862011,101.66598379610001,"Jalan Changkat Semantan, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Taman Melawati, Kuala Lumpur",1134000.0,1,3,3800.0,Semi Furnished,6,5,298.42,789,3.216745,101.748247,"Taman Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Vogue Suites One @ KL Eco City, Mid Valley City",4028937.0,1,14,3993.0,Semi Furnished,4,5,1009.0,140,3.1165836066000003,101.6735744476,"KL Eco City, 59200 Kuala Lumpur, Wilayah Persekutuan"
"Taman Megah, Kepong",850000.0,1,3,1400.0,Semi Furnished,4,3,607.14,284,3.194485,101.65216,"Taman Megah, 52100 Kuala Lumpur, Wilayah Persekutuan"
"M City, Ampang Hilir",550000.0,1,2,600.0,Fully Furnished,1,1,916.67,330,3.1590007441,101.7478314042,"Jalan Ampang, Kampung Berembang, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Sentul Murni, Sentul",190000.0,2,5,900.0,Unfurnished,3,2,211.11,953,3.1948817512,101.6986262798,"Sentul Murni, Sentul"
"Rivercity, Sentul",650000.0,1,2,1500.0,Semi Furnished,4,3,433.33,805,3.17997,101.681,"Jalan Ipoh, Batu 3 Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Jalan Tuanku Abdul Rahman, Chow Kit",19000000.0,1,9,7920.0,Unfurnished,3,3,2398.99,677,3.1672386493,101.6984331608,"Jalan Tuanku Abdul Rahman, Chow Kit"
"Ayer@8, Putrajaya",2600000.0,1,11,3826.0,Unfurnished,2,1,679.56,708,2.9252436757,101.6805160046,"Ayer@8, Putrajaya"
"Pavilion Hilltop, Mont Kiara",4050000.0,2,2,3671.0,Unfurnished,4,6,1103.24,1467,3.1693757805,101.65762603280001,"Mont Kiara, Kuala Lumpur, Wilayah Persekutuan"
"11 Mont Kiara, Mont Kiara",2300000.0,2,2,2707.0,Semi Furnished,4,5,849.65,1448,3.16892,101.655,"Jalan Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"United Point Residence, Segambut",825000.0,1,5,958.0,Unfurnished,3,2,861.17,609,3.1918287809,101.6535115242,"Taman Segambut Aman, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",5400000.0,1,10,7387.017175572519,Unfurnished,6,4,0.0,298,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Kepong Baru, Kepong",700000.0,1,3,1300.0,Semi Furnished,4,2,538.46,292,3.2000342876,101.64276123049999,"Kepong Baru, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Scarletz Suites, KLCC",650000.0,2,13,450.0,Fully Furnished,1,1,1444.44,2529,3.1635131857,101.7133733539,"Jalan Yap Kwan Seng, Kuala Lumpur City Centre, 50450 Kuala Lumpur"
"Star Residences, Kuala Lumpur",650000.0,1,13,450.0,Fully Furnished,1,1,1444.44,5249,3.1611271797,101.7123699188,"Jalan Yap Kwan Seng, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Scarletz Suites, KLCC",670000.0,2,1,450.0,Fully Furnished,1,1,1488.89,2499,3.1635131857,101.7133733539,"Jalan Yap Kwan Seng, Kuala Lumpur City Centre, 50450 Kuala Lumpur"
"Changkat View, Dutamas",570000.0,1,2,1100.0,Fully Furnished,3,2,518.18,318,3.17827,101.66,"No. 18 Jalan Dutamas Raya, Taman Segambut SPPK, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Idaman Suria, Setapak",245000.0,1,5,850.0,Fully Furnished,3,2,288.24,314,3.207554159,101.7106559873,"Jalan 10/21D, Taman Setapak, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Vista OUG @ Platinum OUG, Bukit Jalil",299000.0,2,2,850.0,Unfurnished,3,3,351.76,2867,3.0642901586,101.6605492082,"Vista OUG @ Platinum OUG, Bukit Jalil"
"OUG Parklane, Old Klang Road",380000.0,1,2,950.0,Semi Furnished,3,2,400.0,1727,3.0669385488,101.6592890024,"Taman OUG Parklane, Jalan Puchong, Off Old Klang Road, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Southbank Residence, Old Klang Road",600000.0,1,2,953.0,Unfurnished,3,2,629.59,2092,3.1017139024,101.6762244701,"No. 187 & 175, Jalan Klang Lama, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Maluri, Cheras",400000.0,2,2,1130.0,Unfurnished,3,2,353.0,1178,3.135888,101.726704,"Taman Maluri, 55100 Cheras, Kuala Lumpur"
"South View, Bangsar South",566000.0,1,1,648.0,Semi Furnished,2,1,873.46,1159,3.1139053613,101.66514694690001,"Off Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan"
"1Sentul, Sentul",555000.0,1,2,1335.0,Fully Furnished,4,2,415.73,790,3.2001092723,101.6895443201,"Jalan Sentul Ria 1, Sentul, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Venice Hill, Batu 9 Cheras",260000.0,1,2,1400.0,Semi Furnished,3,2,185.71,2168,3.08047,101.773428,"Persiaran Puteri 1, Taman Puteri, 43200 Cheras, Selangor ‎"
"8 Petaling, Sri Petaling",880000.0,1,2,1819.0,Semi Furnished,4,4,483.78,1686,3.0663171674000003,101.69036507610001,"Jalan Radin, Zone K, Bandar Baru Sri Petaling, 57000  Kuala Lumpur, Wilayah Persekutuan."
"The Treez, Bukit Jalil",1500000.0,1,2,1700.0,Semi Furnished,4,2,882.35,2164,3.0561286037,101.6717103124,"Jalan 13/155C, 57000 Bukit Jalil, Kuala Lumpur, Wilayah Persekutuan"
"Lake Fields, Sungai Besi",1100000.0,1,3,2600.0,Unfurnished,5,4,423.08,2163,3.0565464332,101.7088615894,"Jalan Tasik Utama 4, Sungai Besi, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Reed, Sungai Besi",1380000.0,1,3,3216.0,Unfurnished,5,6,429.1,1889,3.0591819689,101.71361446379998,"Lake Fields, Sungai Besi, 57000 Kuala Lumpur"
"The Leafz, Sungai Besi",620000.0,1,1,1025.0,Semi Furnished,3,2,604.88,1641,3.0857833748,101.6944406927,"Jalan Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"CitiZen, Old Klang Road",716000.0,1,2,1094.0,Semi Furnished,4,2,654.48,1078,3.0833728841,101.6617083549,"Jalan Klang Lama, 58200 Kuala Lumpur, Wilayah Persekutuan"
"The Leafz, Sungai Besi",790000.0,1,1,1290.0,Semi Furnished,2,2,612.4,1535,3.0857833748,101.6944406927,"Jalan Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Contessa, Bangsar",1500000.0,1,2,1550.0,Fully Furnished,3,3,967.74,1891,3.136981,101.663586,"No. 8-10 Jalan Kapas, Bukit Bandaraya, 59100 Kuala Lumpur, Wilayah Persekutuan"
"Grove, Sungai Besi",2750000.0,1,7,4400.0,Semi Furnished,5,5,625.0,1212,3.0568678403,101.7107176781,"Lake Fields, Taman Tasik Damai, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan"
"8 Petaling, Sri Petaling",1000000.0,1,2,2024.0,Semi Furnished,5,4,494.07,1740,3.0663171674000003,101.69036507610001,"Jalan Radin, Zone K, Bandar Baru Sri Petaling, 57000  Kuala Lumpur, Wilayah Persekutuan."
"Lake Fields, Sungai Besi",1050000.0,1,3,2600.0,Unfurnished,5,4,403.85,2096,3.0565464332,101.7088615894,"Jalan Tasik Utama 4, Sungai Besi, 57000 Kuala Lumpur, Wilayah Persekutuan"
"Seri Puteri, Bandar Sri Permaisuri",510000.0,1,2,1063.0,Unfurnished,3,3,479.77,1623,3.1136911014,101.71653270719999,"Lot 51442, Jalan Jelawat 1, Cheras, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Lanai Gurney, Keramat",400000.0,1,2,947.0,Semi Furnished,2,2,422.39,2036,3.169547,101.727878,"No. 1, Jalan Bukit Keramat, 54200 Keramat, Kuala Lumpur, Wilayah Persekutuan"
"The Nest Residences, Old Klang Road",510000.0,1,1,903.0,Unfurnished,3,2,564.78,589,3.0745879384,101.6607427597,"Jalan Puchong, Off Old Klang Road, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Taman Ehsan, Kepong",630000.0,1,3,1870.0,Unfurnished,4,2,336.9,1115,3.2229579394,101.6227412224,"Taman Ehsan, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Icon Residence (Mont Kiara), Dutamas",1100000.0,1,2,1058.0,Fully Furnished,2,2,1039.7,1587,3.1797132197000004,101.663146019,"Persiaran Dutamas, Dutamas, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Menara Orkid, Sentul",270000.0,2,5,838.0,Unfurnished,3,2,322.2,1587,3.1811058202,101.69623911379999,"Jalan 3/48A, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan"
"Ativo Suites, Bandar Sri Damansara",488000.0,1,1,499.0,Semi Furnished,1,1,977.96,2213,3.1930954904,101.61790915290001,"Persiaran Perdana, Bandar Sri Damansara, 52200 Kuala Lumpur"
"Carlton, Sri Hartamas",900000.0,1,1,940.0,Fully Furnished,2,2,957.45,813,3.162648,101.656215,"Plaza Damas 3, 63, Jalan Sri Hartamas 1, Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan"
"OUG Parklane, Old Klang Road",390000.0,1,1,958.0,Semi Furnished,3,2,407.1,1199,3.0669385488,101.6592890024,"Taman OUG Parklane, Jalan Puchong, Off Old Klang Road, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Vogue Suites One @ KL Eco City, Mid Valley City",1550000.0,1,2,1076.0,Semi Furnished,2,2,1440.52,2005,3.1165836066000003,101.6735744476,"KL Eco City, 59200 Kuala Lumpur, Wilayah Persekutuan"
"VERVE Suites, Mont Kiara",1200000.0,1,1,1318.0,Fully Furnished,2,2,910.47,92,3.16741,101.646,"Taman Sri Hartamas, 5, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Mont Kiara Pines, Mont Kiara",750000.0,1,2,1228.0,Fully Furnished,3,2,610.75,399,3.1667080000000003,101.653136,"Jalan Kiara 1, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Desa Tun Razak, Bandar Tun Razak",1500000.0,1,12,2000.0,Semi Furnished,2,2,750.0,202,3.0810802345,101.72065258030001,"Desa Tun Razak, 57000 Cheras, Kuala Lumpur, Wilayah Persekutuan"
"Taman Sri Sinar, Segambut",395000.0,1,3,900.0,Fully Furnished,3,3,438.89,331,3.1876081683,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Taman Sri Sinar, Segambut",398000.0,1,3,900.0,Semi Furnished,3,2,442.22,320,3.1876081683,101.6505932808,"No. 8, Jalan 20/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan ‎"
"Plaza Medan Putra, Bandar Menjalara",380000.0,1,2,460.0,Fully Furnished,1,1,826.09,914,3.1911432002999995,101.6240394115,"Jalan Medan Putra 6, Bandar Sri Menjalara, 52200 Kuala Lumpur Wilayah Persekutuan"
"Prima Tiara 2, Segambut",350000.0,1,2,918.0,Semi Furnished,4,2,381.26,973,3.1838267419,101.6516420245,"No. 2, Jalan 6/38A, Taman Sri Sinar, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Kepong Baru, Kepong",638000.0,1,3,1650.0,Semi Furnished,4,3,386.67,808,3.2000342876,101.64276123049999,"Kepong Baru, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Desa Setapak, Setapak",435000.0,1,3,900.0,Semi Furnished,3,2,483.33,791,3.2069328612,101.7324650288,"Desa Setapak, 53300 Setapak, Kuala Lumpur, Wilayah Persekutuan"
"Arte Mont Kiara, Dutamas",490000.0,1,2,517.0,Semi Furnished,2,1,947.78,379,3.1765102315,101.6655063629,"Jalan Sultan Haji Ahmad Shah, 50480 Kuala Lumpur, Wilayah Persekutuan"
"The Vantage, Bandar Mahkota Cheras",1100000.0,1,3,3108.0,Unfurnished,6,6,353.93,595,3.0698847488,101.796848774,"Persiaran Mahkota Cheras 1, 43200 Cheras, Selangor"
"Arte KL, Kuchai Lama",820000.0,1,2,1691.0,Semi Furnished,3,3,484.92,519,3.0877921129000003,101.68703109030001,"Jalan 1/116C, Kuchai Entrepreneurs Park, Kuala Lumpur, Wilayah Persekutuan"
"Taman Tan Yew Lai, Old Klang Road",1400000.0,1,9,4680.0,Semi Furnished,2,6,299.15,172,3.0718667333,101.66188001629999,"Taman Tan Yew Lai, 58200 Kuala Lumpur, Wilayah Persekutuan"
"M Vertica, Cheras",480000.0,1,2,850.0,Fully Furnished,3,3,564.71,2077,3.1198296308999995,101.72710061069999,"Off Jalan Cheras, Taman Pertama, 56000 Kuala Lumpur"
"Sri Jati II, Old Klang Road",430000.0,1,2,1230.0,Semi Furnished,4,2,349.59,301,3.0759378251,101.6644656658,"No. 6 Jalan Sri Jati, Off Jalan Puchong, 58200 Kuala Lumpur, Wilayah Persekutuan"
"Sri Jati I, Old Klang Road",290000.0,1,2,956.0,Semi Furnished,4,2,303.35,283,3.0769127421,101.6644710302,"No. 6 Jalan Sri Jati 3, Taman Sri Jati, Off Jalan Puchong, 58200 Puchong, Selangor"
"The Nest Residences, Old Klang Road",475000.0,1,2,903.0,Semi Furnished,3,2,526.02,292,3.0745879384,101.6607427597,"Jalan Puchong, Off Old Klang Road, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Mahkota Garden Condominium, Bandar Mahkota Cheras",410000.0,1,2,1396.0,Fully Furnished,4,3,293.7,597,3.0511253515,101.78386688229999,"Persiaran Mahkota Residence, Bandar Mahkota Cheras, 43200 Cheras, Selangor"
"Vista Sentul, Sentul",329800.0,1,2,690.0,Unfurnished,2,2,477.97,612,3.1901329,101.6885797,"Vista Sentul, Sentul"
"Vista Sentul, Sentul",329800.0,1,2,695.0,Unfurnished,3,2,474.53,659,3.1901329,101.6885797,"Vista Sentul, Sentul"
"Jalan Radin Bagus, Sri Petaling",3300000.0,2,9,5760.0,Unfurnished,3,3,572.92,248,3.07103,101.6929484,"Jalan Radin Bagus, Sri Petaling"
"The Z Residence, Bukit Jalil",498000.0,1,2,1032.0,Semi Furnished,2,2,482.56,301,3.0644530210000003,101.6653186083,"Jalan 5/155, Taman Industry Bukit OUG, 58200 Bukit Jalil, Kuala Lumpur"
"Sri Intan 1, Jalan Ipoh",230000.0,1,2,1195.0,Unfurnished,3,2,192.47,259,3.196414,101.674916,"No. 17 Lengkok Selingsing, Off Jalan Selinsing Batu 5, Off Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Vista Saujana, Kepong",208000.0,1,5,958.0,Unfurnished,3,2,217.12,287,3.2096215784,101.61188900469999,"Taman Wangsa Permai, 52200 Kepong, Kuala Lumpur, Wilayah Persekutuan"
"Jalan Bedara, Bukit Ceylon",380000.0,1,5,935.0,Unfurnished,4,1,406.42,332,3.1485720408,101.70982718469999,"Jalan Bedara, Bukit Ceylon"
"Taman Bangsar, Bangsar",4592700.0,1,10,5000.0,Semi Furnished,5,5,918.54,1128,3.134003,101.673832,"Bangsar Park, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 11, Putrajaya",1560000.0,1,6,35815.41463414634,Unfurnished,0,0,0.0,119,2.9579556523000003,101.67552709579999,"Precinct 11, 62300 Putrajaya, Wilayah Persekutuan"
"Seni, Mont Kiara",2050000.0,1,2,2411.0,Fully Furnished,4,5,850.27,791,3.171025,101.65952,"Jalan Changkat Duta Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Taman Melawati, Kuala Lumpur",1800000.0,1,3,4573.0,Unfurnished,5,6,393.61,317,3.216745,101.748247,"Taman Melawati, 53100 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",6500000.0,1,10,5878.0,Semi Furnished,8,9,1.0,229,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Damansara Heights, Kuala Lumpur",15000000.0,1,10,10000.0,Fully Furnished,7,7,1500.0,312,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Vue Residences, Titiwangsa",570000.0,1,1,726.0,Fully Furnished,2,1,785.12,653,3.1716789495,101.69835537670001,"Jalan Pahang, Titiwangsa, 50400 Kuala Lumpur, Wilayah Persekutuan"
"The Northshore Gardens, Desa ParkCity",880000.0,1,2,915.0,Fully Furnished,2,1,961.75,380,3.1873400000000003,101.626496,"Persiaran Residen 2, Desa Parkcity, 52200 Kuala Lumpur"
"Laman Rimbunan, Kepong",1100000.0,1,3,2600.0,Unfurnished,5,4,423.08,766,3.2187160314,101.6497671604,"Taman Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Laman Rimbunan, Kepong",3200000.0,1,9,1760.0,Unfurnished,3,3,1818.18,790,3.2187160314,101.6497671604,"Taman Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Laman Rimbunan, Kepong",1250000.0,1,3,2700.0,Semi Furnished,5,4,462.96,518,3.2187160314,101.6497671604,"Taman Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan"
"Desa Hill Villas, Desa Petaling",3200000.0,1,7,4748.0,Unfurnished,4,5,673.97,112,3.0860940599,101.70352935790001,"Desa Hill Villas, Desa Petaling"
"Clearwater Residence, Damansara Heights",32500000.0,1,2,3283.0,Fully Furnished,4,0,9899.48,384,3.1523107456,101.66644245389999,"Jalan Changkat Semantan, Damansara Heights, 50490 Kuala Lumpur, Wilayah Persekutuan"
"Putra Suria Residence, Bandar Sri Permaisuri",320000.0,1,5,750.0,Unfurnished,3,2,426.67,519,3.1132090164,101.71665072440001,"Jalan Jelawat 2, Taman Ikan Emas, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Zaaba, TTDI",1950000.0,1,3,2600.0,Unfurnished,4,3,750.0,436,3.1447369084,101.6254448891,"Persiaran Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan"
"Duta Villa, Putrajaya",1150000.0,1,3,3950.0,Unfurnished,6,6,291.14,371,2.946924,101.7160114,"Duta Villa, Putrajaya"
"Precinct 16, Putrajaya",950000.0,1,3,2300.0,Semi Furnished,4,3,413.04,338,2.9319832999,101.7028641701,"Precinct 16, 62150 Putrajaya, Wilayah Persekutuan"
"Precinct 18, Putrajaya",1080000.0,1,3,2200.0,Semi Furnished,5,4,490.91,366,2.9198112305,101.69668436049999,"Precinct 18, 62150 Putrajaya, Wilayah Persekutuan"
"Villa Angsana, Jalan Ipoh",450000.0,1,5,1108.0,Semi Furnished,3,2,406.14,350,3.1928999996,101.68357908729999,"No. 56 Jalan Krian, Off Jalan Ipoh, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Tuan Residency, Jalan Ipoh",510000.0,1,2,878.0,Unfurnished,3,2,580.87,350,3.1954709199,101.6703987122,"Tuan Residency, Jalan Ipoh"
"Angkasa Condominiums, Cheras",400000.0,1,2,910.0,Fully Furnished,3,2,439.56,321,3.079280394,101.73023879530001,"No. 5 Jalan Puncak Gading, Taman Connaught, 56000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bukit Permai, Cheras",180000.0,1,5,656.0,Semi Furnished,3,2,274.39,319,3.1082060325,101.75620794299999,"Taman Bukit Permai, Cheras, 56100 Kuala Lumpur, Wilayah Persekutuan"
"Vue Residences, Titiwangsa",620000.0,1,2,726.0,Fully Furnished,2,1,853.99,470,3.1716789495,101.69835537670001,"Jalan Pahang, Titiwangsa, 50400 Kuala Lumpur, Wilayah Persekutuan"
"Banyan Tree, KLCC",4000000.0,1,1,2195.0,Semi Furnished,4,5,1822.32,315,3.1505378085,101.71371907,"Jalan Conlay, 50450 Kuala Lumpur, Wilayah Persekutuan"
"Widuri Impian, Desa Petaling",350000.0,1,2,956.0,Unfurnished,3,2,366.11,590,3.084423,101.712563,"No. 1 Jalan 1/125G, Taman Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",4264650.0,1,10,7387.017175572519,Semi Furnished,8,8,0.0,1024,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Damansara Heights, Kuala Lumpur",16500000.0,1,10,7387.017175572519,Semi Furnished,10,10,0.0,295,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Taman Keramat Permai, Kuala Lumpur",800000.0,1,3,1664.0,Semi Furnished,6,3,480.77,236,3.1756392000000004,101.7445638,"Taman Keramat Permai, Kuala Lumpur"
"Taman Teratai Mewah, Setapak",220000.0,1,5,657.0,Semi Furnished,3,1,334.86,225,3.2009020972,101.71029912889999,"Taman Teratai Mewah, Setapak"
"Putra Apartment, Setiawangsa",699000.0,1,2,1300.0,Semi Furnished,3,3,537.69,233,3.1807951633,101.7457258701,"Putra Apartment, Setiawangsa"
"Taman Setapak Indah, Setapak",295000.0,1,5,650.0,Unfurnished,3,2,453.85,262,3.2125673758999995,101.7195260525,"Taman Setapak Indah, 53300 Kuala Lumpur, Wilayah Persekutuan"
"The Tamarind, Sentul",650000.0,1,2,1345.0,Semi Furnished,4,3,483.27,252,3.18099,101.691,"Sentul East, 51100 Kuala Lumpur, Wilayah Persekutuan"
"Sri Penara, Bandar Sri Permaisuri",240000.0,1,5,650.0,Unfurnished,3,1,369.23,464,3.0978817932,101.7092799072,"Jalan Sri Permaisuri 1, Bandar Sri Permaisuri, 56000 Kuala Lumpur, Wilayah Persekutuan"
"The Robertson, Pudu",998000.0,1,1,689.0,Fully Furnished,2,1,1448.48,150,3.1445922872000005,101.7044761777,"Jalan Pudu, Bukit Bintang, 50150 Kuala Lumpur, Wilayah Persekutuan"
"Suasana Bukit Ceylon, Bukit Ceylon",915000.0,1,1,732.0,Fully Furnished,1,1,1250.0,184,3.1484970523,101.7034810781,"No. 1-17 Jalan Bukit Ceylon, Bukit Ceylon, 50200 Kuala Lumpur, Wilayah Persekutuan"
"Taman Keramat Permai, Kuala Lumpur",600000.0,2,6,3024.0,Unfurnished,0,0,198.41,106,3.1756392000000004,101.7445638,"Taman Keramat Permai, Kuala Lumpur"
"Sri Pelangi, Setapak",260000.0,1,2,925.0,Semi Furnished,3,2,281.08,300,3.196885,101.712499,"Jalan Genting Klang, 53300 Setapak, Kuala Lumpur, Wilayah Persekutuan"
"OBD Garden Tower, Taman Desa",1050000.0,1,2,1600.0,Semi Furnished,3,2,656.25,318,3.107895,101.683799,"Jalan Desa Utama, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 16, Putrajaya",3736600.0,1,10,4852.0,Unfurnished,7,6,770.12,325,2.9319832999,101.7028641701,"Precinct 16, 62150 Putrajaya, Wilayah Persekutuan"
"Anjali @ North Kiara, Segambut",1020000.0,1,2,1856.0,Semi Furnished,4,4,549.57,719,3.1832482788,101.6524815559,"Jalan 3/61, Bukit Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Pelangi Indah, Jalan Ipoh",315000.0,1,2,1024.0,Unfurnished,3,1,307.62,367,3.197581,101.677362,"Jalan Degong, Off Batu 4 1/4 Jalan Ipoh, 51200 Kuala Lumpur"
"Bukit Bandaraya, Bangsar",6300000.0,1,10,5000.0,Semi Furnished,7,5,1260.0,1417,3.138759,101.662674,"Bukit Bandaraya, 59000 Bangsar, Kuala Lumpur"
"Medan Idaman, Setapak",1100000.0,1,3,2550.0,Semi Furnished,6,0,431.37,568,3.2085853402999995,101.71192526799999,"Setapak, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Platinum Lake PV20, Setapak",460000.0,1,2,1378.0,Unfurnished,3,2,333.82,534,3.1989630763,101.72136068340001,"No. 5 Jalan Usahawan 2, Jalan Genting Kelang, 53200 Kuala Lumpur, Wilayah Persekutuan"
"Taman Bunga Raya, Setapak",480000.0,1,3,800.0,Semi Furnished,3,2,600.0,557,3.212545952,101.7286992073,"Taman Bunga Raya, Setapak, 53000 Kuala Lumpur, Wilayah Persekutuan"
"Swiss Garden Residences, Pudu",540000.0,1,1,550.0,Fully Furnished,1,1,981.82,635,3.143816,101.705203,"Jalan Pudu, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan"
"The Elements, Ampang Hilir",948000.0,1,2,1572.0,Fully Furnished,4,3,603.05,126,3.1612557298,101.74811303620001,"Jalan Ampang Ulu, Ampang, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Precinct 16, Putrajaya",368500.0,1,6,5500.0,Unfurnished,0,0,67.0,159,2.9319832999,101.7028641701,"Precinct 16, 62150 Putrajaya, Wilayah Persekutuan"
"M City, Ampang Hilir",649539.0,1,1,1653.0,Semi Furnished,4,4,392.95,253,3.1590007441,101.7478314042,"Jalan Ampang, Kampung Berembang, 55000 Kuala Lumpur, Wilayah Persekutuan"
"Taman Keramat Permai, Kuala Lumpur",680000.0,1,3,1500.0,Fully Furnished,3,3,453.33,298,3.1756392000000004,101.7445638,"Taman Keramat Permai, Kuala Lumpur"
"Bukit Segambut, Segambut",7800000.0,1,6,35815.41463414634,Unfurnished,0,0,0.0,981,3.1815664492,101.650121212,"Bukit Segambut, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan"
"Taman Duta, Kenny Hills",33000000.0,1,6,35815.41463414634,Semi Furnished,0,0,0.0,1468,3.159585,101.675763,"Off Jalan Duta, Taman Duta, 50480 Kuala Lumpur, Wilayah Persekutuan"
"Danau Kota, Setapak",1300000.0,1,3,2691.0,Unfurnished,4,3,483.09,373,3.2066329242,101.7152667046,"Danau Kota, 53300 Kuala Lumpur, Wilayah Persekutuan"
"Taman Tasik Titiwangsa, Titiwangsa",4000000.0,1,10,5500.0,Unfurnished,5,7,727.27,393,3.1764888068,101.708625555,"Taman Tasik Titiwangsa, 53200 Kuala Lumpur, Wilayah Persekutuan"
"Damansara Heights, Kuala Lumpur",15000000.0,1,10,10000.0,Fully Furnished,7,7,1500.0,319,3.149137,101.653394,"Damansara Heights, Kuala Lumpur"
"Tiara Faber, Taman Desa",515000.0,1,2,1250.0,Fully Furnished,3,2,412.0,542,3.10826,101.691,"Jalan Desa Utama, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan"
"Pinggiran Taman Tun Dr Ismail, TTDI",3100000.0,1,3,4262.0,Unfurnished,8,5,727.36,343,3.1576991705,101.61887884139999,"Jalan 7/71b, Pinggiran Taman Tun Dr Ismail,  60000 Kuala Lumpur"
"Lanai Gurney, Keramat",450000.0,1,2,11000.0,Semi Furnished,2,2,40.91,327,3.169547,101.727878,"No. 1, Jalan Bukit Keramat, 54200 Keramat, Kuala Lumpur, Wilayah Persekutuan"
